1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.02671326645230e+00,1.42159996535396e+00,3.13536805223611e+00,7.39043548796445e+00,1.50446985569227e+01,2.63309568026208e+01,4.07811307550928e+01,5.74443636701026e+01,7.53778864080236e+01,9.38729477091482e+01,1.12433641275304e+02,1.30720176687709e+02,1.48506043848802e+02,1.65646341066840e+02,1.82054529718189e+02,1.97685456222465e+02,2.12522994731928e+02,1.46461407965048e-02,2.92694074104198e-01,2.76789766352101e+00,1.33707356777801e+01,3.63834801734035e+01,6.22213070432721e+01,7.38997852441459e+01,6.57144108658869e+01,4.49014343617142e+01,2.26488709913174e+01,7.77271710992801e+00,1.66108428311717e+00,2.02704603614399e-01,1.28187590155060e-02,3.80958595118826e-04,3.42190447565462e+02,1.62255672597143e+02,-3.66226846948907e+01,-2.16067562438366e+02,-3.43608115621420e+02,-3.99369688786249e+02,-3.79586174235063e+02,-2.96254684555624e+02,8.77895736348991e+01,8.68946375128775e+01,8.51548598254754e+01,7.59664642283804e+01,5.32264848795703e+01,8.95966781259103e+02,8.86184381307712e+02,8.67163518304051e+02,7.66629465244569e+02,5.17406819695242e+02,1.14702373296027e+03,1.13445185859956e+03,1.11000572520562e+03,9.80763930673865e+02,6.60113449817083e+02,4.12814828962160e+03,4.09605084568808e+03,4.03316619805005e+03,3.68941818297885e+03,2.72678902913439e+03,2.70146248858780e+04,2.68054046881885e+04,2.63954649294740e+04,2.41536204177113e+04,1.78653991239369e+04,3.26913609110321e+04,3.24383701354080e+04,3.19426598882692e+04,2.92315714416315e+04,2.16251978397260e+04
1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00030772119046e+00,1.01181472311298e+00,1.03571465539582e+00,1.06748517318063e+00,1.10389891317051e+00,1.14269512656640e+00,1.18231737928305e+00,1.22171482285942e+00,1.26019585132449e+00,1.29732206643024e+00,1.33283217878572e+00,1.36744183053680e+00,1.46801943463150e+00,1.95491763608611e+00,3.30108517356815e+00,2.56426343848619e-08,4.24167552914313e-06,2.68651669991834e-04,6.51506784803640e-03,6.04958576978934e-02,2.15084756157021e-01,2.92799898481004e-01,1.52619318362090e-01,3.04596840821558e-02,2.32765482095259e-03,6.81065775624292e-05,7.63021603314569e-07,3.27311985701290e-09,5.37606215108190e-12,3.38099049768397e-15,1.58913783365354e+00,1.15891242556133e+00,6.94166774083963e-01,2.95856691484225e-01,5.05063179955711e-02,1.14126477174346e-02,1.87067924148419e-01,5.39314886313704e-01,2.38673898936789e-02,2.38673898936789e-02,2.38673898936789e-02,2.38673898936789e-02,2.38673898936789e-02,1.44715931853156e-01,1.44715931853156e-01,1.44715931853156e-01,1.44715931853156e-01,1.44715931853156e-01,1.73295580518282e-01,1.73295580518282e-01,1.73295580518282e-01,1.73295580518282e-01,1.73295580518282e-01,2.38673898936789e-02,2.38673898936789e-02,2.38673898936789e-02,2.38673898936789e-02,2.38673898936789e-02,1.44715931853156e-01,1.44715931853156e-01,1.44715931853156e-01,1.44715931853156e-01,1.44715931853156e-01,1.73295580518282e-01,1.73295580518282e-01,1.73295580518282e-01,1.73295580518282e-01,1.73295580518282e-01
1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00453897135519e+00,1.02019494354739e+00,1.04370107707230e+00,1.07239924987532e+00,1.10431769411344e+00,1.13801336695788e+00,1.17244387125838e+00,1.20688364882518e+00,1.27983598130534e+00,1.68960343819458e+00,2.94730275573659e+00,5.47167052392119e+00,1.87395950658326e-15,2.99632298124207e-12,1.83440267891107e-09,4.30009473936269e-07,3.85956775562496e-05,1.32640641094604e-03,1.74538746442302e-02,8.79395805990496e-02,1.69650141023189e-01,1.25314509139937e-01,3.54426174325173e-02,3.83819923062069e-03,1.59149961712119e-04,2.52675340883545e-06,1.53601861682134e-08,1.80969743174816e+00,1.58919029783530e+00,1.31121986195914e+00,1.00289637890885e+00,6.94290414126508e-01,4.15500083292428e-01,1.93715604955736e-01,5.05674582608762e-02,4.22127315316995e-03,4.22127315316995e-03,4.22127315316995e-03,4.22127315316995e-03,4.22127315316995e-03,4.56496357721458e-02,4.56496357721458e-02,4.56496357721458e-02,4.56496357721458e-02,4.56496357721458e-02,5.79210868961823e-02,5.79210868961823e-02,5.79210868961823e-02,5.79210868961823e-02,5.79210868961823e-02,4.22127315316995e-03,4.22127315316995e-03,4.22127315316995e-03,4.22127315316995e-03,4.22127315316995e-03,4.56496357721458e-02,4.56496357721458e-02,4.56496357721458e-02,4.56496357721458e-02,4.56496357721458e-02,5.79210868961823e-02,5.79210868961823e-02,5.79210868961823e-02,5.79210868961823e-02,5.79210868961823e-02
1.00000000000000e+00,1.24362395640381e+00,3.61223558297247e+00,1.09232615617441e+01,2.55489614353636e+01,4.77765832944316e+01,7.64925998829566e+01,1.08930423363826e+02,1.41939367848344e+02,1.73548930343215e+02,2.02849038743285e+02,2.29525910006498e+02,2.53575009163012e+02,2.75151492014840e+02,2.94468737875418e+02,3.11752727622093e+02,3.27226025501197e+02,3.41096361879737e+02,3.53551934775736e+02,3.64760297430835e+02,3.74869078418779e+02,3.84007559640619e+02,3.92288578562193e+02,3.99810713489934e+02,4.06663692090664e+02,4.12922737007738e+02,1.49609318018449e+02,7.73459541887142e+01,2.46433126614460e+01,4.47031585634525e+00,4.40780305943775e-01,6.41429001857341e-02,1.62313853180777e-01,2.36428429346681e-01,1.32278619795384e-01,2.83378495508607e-02,2.32445692911774e-03,7.30051360332751e-05,8.77935525633892e-07,4.04249162675875e-09,7.12710131153061e-12,1.69264008573310e+02,-1.37703676801827e+02,-3.90395060209728e+02,-4.95588436045774e+02,-4.16312324155881e+02,-1.85137067488491e+02,1.09064794459148e+02,3.55536381097618e+02,2.28047266004888e+03,2.16902287424027e+03,1.97352413195119e+03,1.27541196191171e+03,6.26311928360461e+02,7.06289684390761e+03,6.71845081355603e+03,6.11262324803590e+03,3.90473004971042e+03,1.69385060539746e+03,7.99814076804846e+03,7.60851090010876e+03,6.92320761005965e+03,4.42197048176285e+03,1.90034516496259e+03,1.53183586173129e+05,1.48543378391516e+05,1.39996454947510e+05,1.03358322967609e+05,4.95401855406218e+04,2.55730838892380e+05,2.48059947317527e+05,2.33929467512369e+05,1.73240681093041e+05,8.34351163736622e+04,2.69396153418896e+05,2.61322985192174e+05,2.46451843158957e+05,1.82573175740085e+05,8.79762763547985e+04
1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00824398391974e+00,1.06379975659767e+00,1.14236749981153e+00,1.22525708092420e+00,1.30419993447405e+00,1.37601320832847e+00,1.44085770185552e+00,1.51387232165009e+00,1.59448805547083e+00,1.67736542952887e+00,1.75917327873420e+00,1.83793285412862e+00,1.91255352801552e+00,1.98251608217297e+00,2.05961071243278e+00,2.29542102266487e+00,3.09269415799380e+00,5.02436686492591e+00,8.67127611362787e+00,1.43731332169686e+01,2.20922974424351e+01,3.15051985935319e+01,4.21774366560734e+01,4.36028674939659e-02,1.45150579517267e-02,1.01663990089741e-01,3.29130367405983e-01,4.08209506590960e-01,1.93854639293759e-01,3.52493166398918e-02,2.49046759925047e-03,1.69046224394554e-03,3.07174582387786e-02,2.55831842656671e-01,9.96584562760971e-01,1.96019635509726e+00,2.10518341965700e+00,1.29500867603745e+00,2.83110742307203e+02,2.81140460418556e+02,2.78982158583071e+02,2.76986937101224e+02,2.75346645613369e+02,2.74031841302839e+02,2.72804982947121e+02,2.71304330677428e+02,1.35395403479389e+00,1.26609968990466e+00,1.14187046894553e+00,9.10361454163212e-01,8.80785365467531e-01,6.41426038087080e+00,5.53155385266520e+00,4.33754633826648e+00,2.08136976511613e+00,1.76563196401709e+00,7.85847533647006e+00,6.73737013514827e+00,5.23626274618841e+00,2.39825583824071e+00,1.99273658242662e+00,2.23158658352345e+00,1.93882153023424e+00,1.62738469886694e+00,1.18082407704739e+00,1.10081649512790e+00,1.91313596798928e+01,1.73072750040127e+01,1.53869591873367e+01,1.19362626532200e+01,1.04124917601078e+01,2.54850917828046e+01,2.32485274433522e+01,2.09065888380139e+01,1.66124808548156e+01,1.44901218645130e+01
1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.01710899188130e+00,1.06175904461808e+00,1.11929604110738e+00,1.18116786827351e+00,1.24265543768680e+00,1.30130083829722e+00,1.35841519811466e+00,1.42408382355096e+00,1.49537480408220e+00,1.56883260177500e+00,1.64212918077323e+00,1.71374387548747e+00,1.78272453011987e+00,1.84851391858170e+00,1.91082560369406e+00,1.96955607296143e+00,2.02610087596282e+00,2.08738778603380e+00,2.21755791368126e+00,2.65518740138285e+00,6.47574570705727e-01,4.33273231612717e-01,1.11015349785791e-01,1.17150667368557e-02,1.46266133649463e-02,9.35581145086671e-02,2.35698392687151e-01,2.27371620839362e-01,8.39833610425351e-02,1.18775684609426e-02,6.43189773641527e-04,1.33360746109529e-05,1.05875189276238e-07,3.21838266455503e-10,3.74591965601806e-13,1.91045989070100e+00,8.93307169184115e-01,-1.54583551613412e-02,-5.38450266153233e-01,-5.51650804970412e-01,-1.18908634814415e-01,5.47100888446022e-01,1.17900060384913e+00,3.98408104229039e-01,3.96122072493847e-01,3.93234778955653e-01,3.90015366296745e-01,3.89939847370405e-01,9.78498650281742e-01,9.54065169834835e-01,9.23205305063964e-01,8.88795696902798e-01,8.87988538287436e-01,1.08544033229131e+00,1.05447500727509e+00,1.01536532150343e+00,9.71756933304035e-01,9.70733995580586e-01,5.01543249058711e-01,4.71415570872546e-01,4.33363846039252e-01,3.90935113733010e-01,3.89939847624214e-01,1.31486283058695e+00,1.19962681524958e+00,1.05408194055305e+00,8.91795354226187e-01,8.87988539115206e-01,1.45889407156698e+00,1.32711377225778e+00,1.16067321030084e+00,9.75087351076073e-01,9.70733996499631e-01
1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00051874732658e+00,1.02286066445845e+00,1.06655558266222e+00,1.12049086646207e+00,1.17803246000629e+00,1.23626950609356e+00,1.30490194784829e+00,1.38207336461995e+00,1.46292592042397e+00,1.54423920062454e+00,1.62394154082544e+00,1.75860299534686e+00,2.50633953429101e+00,4.56822730239378e+00,8.42292442035158e+00,1.43421213841868e+01,2.24203037320714e+01,3.23051141259593e+01,4.35000947896399e+01,5.56017534108462e+01,4.29958843477027e-01,5.96197893025968e-01,3.16968833996087e-01,7.36884823338516e-02,8.17952121396093e-02,2.41840674150900e-01,2.91285735956128e-01,1.34575483042584e-01,3.10482354574359e-02,1.35686333480586e-01,1.02614879608683e+00,3.41326861802798e+00,5.28646179552945e+00,4.22184305918193e+00,1.94364392184447e+00,3.73866547931053e+02,3.70336207543760e+02,3.65978306428989e+02,3.61122515396674e+02,3.55940612181085e+02,3.50404780923961e+02,3.44323944376147e+02,3.37440787071060e+02,1.18056026668039e+00,1.06353293440221e+00,8.79557104605072e-01,4.55628623342700e-01,3.47573534426529e-01,1.30766639459635e+01,1.17718844462089e+01,9.70096008020839e+00,4.66271269045149e+00,2.60621301065504e+00,1.72382809957758e+01,1.55704118094438e+01,1.29189726322354e+01,6.40942045013617e+00,3.57387263357049e+00,3.62613327327620e+00,3.40264952614252e+00,3.05556503524785e+00,2.20777620477347e+00,1.65660493974522e+00,7.43677553789324e+01,7.22975765037456e+01,6.89227431574230e+01,5.89431265838453e+01,4.66148976768640e+01,1.03243508894070e+02,1.00622959636601e+02,9.63275629193676e+01,8.33267857062253e+01,6.62355985321607e+01
1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.02802174568716e+00,1.10137427662371e+00,1.18818579138763e+00,1.27384216443899e+00,1.35255181818008e+00,1.42256795913119e+00,1.48391091950497e+00,1.53730610904751e+00,1.58369848518218e+00,1.62625623464757e+00,1.67645643771808e+00,1.73237415098409e+00,1.79098571575543e+00,1.85019561523084e+00,1.90859285856026e+00,1.96526012715424e+00,2.02392652166427e+00,2.09227805759271e+00,2.16965278395266e+00,2.25298608755779e+00,2.33989266579012e+00,2.42880042514988e+00,2.52283073058443e+00,1.61566630929517e-02,6.44182688357165e-04,2.61040599301785e-05,7.50096624999833e-04,1.32359177974707e-02,8.94337545608812e-02,2.31380186729975e-01,2.29207154286140e-01,8.69376544043471e-02,1.26328687137567e-02,9.06144144634482e-04,2.35266595300380e-03,1.05664561293625e-02,1.93753904633077e-02,1.50182279524691e-02,4.05192210622170e+00,3.10792145102003e+00,2.16640871453169e+00,1.47150782084167e+00,1.18999848795939e+00,1.36732163643929e+00,1.92067609997089e+00,2.67002812371913e+00,9.06442533321197e-01,9.02546070617324e-01,8.97709860827917e-01,8.92122793258175e-01,8.91431772567371e-01,1.51810639308485e+00,1.48201981789921e+00,1.43715672202483e+00,1.38294103314905e+00,1.37416245539967e+00,1.62614032917725e+00,1.58099460889453e+00,1.52486257935173e+00,1.45659787202308e+00,1.44521059752088e+00,1.06405542212406e+00,1.01648999718231e+00,9.57628278192683e-01,8.94344782096998e-01,8.91467777479610e-01,1.96356725395576e+00,1.80667287623726e+00,1.61211967547679e+00,1.39344547822380e+00,1.37437895356878e+00,2.11480676594035e+00,1.93758232604815e+00,1.71776984986035e+00,1.46884006160563e+00,1.44546548479284e+00
1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.00018251448881e+00,1.03439615227261e+00,1.10193838944735e+00,1.18005806978257e+00,1.25784025783309e+00,1.33049540691896e+00,1.39627905274831e+00,1.45490691680058e+00,1.50675489616519e+00,1.55246090134986e+00,1.59273099842098e+00,1.62824912087375e+00,1.66555938434032e+00,1.71393265105641e+00,1.92387904305192e+00,2.88374722710032e+00,5.28009585766606e+00,9.59048078584872e+00,1.60791790340271e+01,2.46914700063003e+01,3.50024196924691e+01,4.65323106102649e+01,5.88926600490707e+01,9.88916074676040e-02,8.39779987401525e-03,2.73054233430100e-04,3.40322689971297e-06,7.70690547158984e-07,5.79158659494251e-05,1.71598700099000e-03,2.02936597620077e-02,1.13256927507988e-01,4.81676969377505e-01,1.86561982931940e+00,4.49937364032148e+00,5.90840768887228e+00,4.43265801785013e+00,2.02182839627586e+00,4.01611815049527e+02,3.97631991496114e+02,3.92455591123406e+02,3.86324217163036e+02,3.79392096546057e+02,3.71694289236135e+02,3.63162312678748e+02,3.53680869071736e+02,2.36298600525858e+00,2.26304884537687e+00,2.08558879173587e+00,1.40708004546915e+00,8.24803535921234e-01,1.91725972744385e+01,1.82564980623286e+01,1.66236808925310e+01,1.02852333874617e+01,4.30305763768077e+00,2.46761015471046e+01,2.35254891893918e+01,2.14733186370867e+01,1.34810253502909e+01,5.78872624576658e+00,5.80658936336789e+00,5.62272298190785e+00,5.30508344879679e+00,4.07261179707984e+00,2.73474673748384e+00,1.01011036162648e+02,9.92638192749298e+01,9.63790406225532e+01,8.43430288921428e+01,6.48821998931936e+01,1.39218218607955e+02,1.36978822849014e+02,1.33306411551532e+02,1.17823045557331e+02,9.15824587108790e+01
1.00000000000000e+00,1.00000000000000e+00,1.00000000000000e+00,1.02566101579411e+00,1.09748827286968e+00,1.18363876386803e+00,1.26911676749781e+00,1.34790540439255e+00,1.41812994563526e+00,1.47973935612687e+00,1.53341983027878e+00,1.58009528043853e+00,1.62070557117171e+00,1.65660858968652e+00,1.69780237714904e+00,1.74529123797824e+00,1.79630785792743e+00,1.84885376126593e+00,1.90283491462703e+00,1.96404657641369e+00,2.03839798334457e+00,2.12827248305879e+00,2.22929069303397e+00,2.33768627046181e+00,2.45274708058668e+00,2.57575184636192e+00,1.78398752262468e-02,7.37003382329450e-04,1.16834607348935e-05,3.98538826250586e-06,2.30551741707444e-04,5.19883643387375e-03,4.48870957046585e-02,1.48393267719884e-01,1.87840005666422e-01,9.11179383319076e-02,1.82561773150506e-02,1.04221731300268e-02,2.50411634519221e-02,2.92925351941305e-02,1.71296635974282e-02,5.16214346736555e+00,4.32464337031827e+00,3.48041111090498e+00,2.83539895094205e+00,2.52412410017062e+00,2.57393566072307e+00,2.90408968326009e+00,3.35899407673119e+00,8.87275420951197e-01,8.83983704156241e-01,8.80116705968498e-01,8.75216521654122e-01,8.74562913119504e-01,1.45207627790984e+00,1.41887065569809e+00,1.37954003164359e+00,1.32737657975651e+00,1.31899964071739e+00,1.55075317760180e+00,1.50883639928193e+00,1.45919302577944e+00,1.39301275491045e+00,1.38215308333183e+00,9.96264919464320e-01,9.69607380992602e-01,9.33346955114330e-01,8.78958117765371e-01,8.74679706558433e-01,1.81055815380499e+00,1.70049861604900e+00,1.55602928795845e+00,1.34274507271654e+00,1.31998266407147e+00,1.94977024099278e+00,1.82232790317788e+00,1.65593880743947e+00,1.41068144475973e+00,1.38337414230008e+00
